Date,adj close,sma_t,ema_t,mom_t,stk_t,std_t,rsi_t,macd_t,wr_t,vr_t,cci_t
1990-04-10,0.150705,0,1,0,1,1,1,0,0,1,1
1990-04-11,0.155272,0,1,1,1,1,1,1,0,1,0
1990-04-12,0.15801199999999999,1,1,0,1,1,1,1,1,1,0
1990-04-16,0.159839,1,1,0,1,1,1,1,0,1,0
1990-04-17,0.15801199999999999,1,1,0,1,1,0,1,1,0,0
1990-04-18,0.15801199999999999,1,1,1,1,1,0,1,0,0,0
1990-04-19,0.147052,1,0,0,0,0,0,0,1,0,0
1990-04-20,0.147052,0,0,1,0,0,0,0,0,1,0
1990-04-23,0.145225,0,0,0,0,0,0,0,1,0,0
1990-04-24,0.141572,1,0,0,0,0,0,0,1,0,0
1990-04-25,0.141572,0,0,1,0,0,0,0,0,0,1
1990-04-26,0.142028,0,0,1,0,0,1,0,0,0,1
1990-04-27,0.142942,0,0,1,1,0,1,0,0,0,1
1990-04-30,0.14385499999999998,0,0,0,1,0,1,0,0,0,1
1990-05-01,0.144769,0,0,0,1,1,1,0,0,1,1
1990-05-02,0.145225,0,0,0,1,1,1,0,0,1,1
1990-05-03,0.14613900000000002,0,0,1,1,1,1,1,0,1,1
1990-05-04,0.14613900000000002,0,1,0,1,1,0,1,0,1,1
1990-05-07,0.151619,0,0,1,1,1,1,1,0,1,0
1990-05-08,0.152532,1,1,0,1,1,1,1,0,1,0
1990-05-09,0.152989,1,1,0,1,1,1,1,0,1,0
1990-05-10,0.151162,1,1,0,0,1,0,1,1,0,0
1990-05-11,0.155729,1,1,1,1,1,1,1,0,1,1
1990-05-14,0.152532,1,1,0,0,1,0,1,1,0,0
1990-05-15,0.152532,1,1,1,0,0,0,1,0,0,0
1990-05-16,0.152075,1,1,0,0,0,0,0,1,0,0
1990-05-17,0.151619,1,1,0,0,0,0,0,1,0,1
1990-05-18,0.145225,1,0,0,0,0,0,0,1,0,1
1990-05-21,0.156433,0,0,1,0,0,0,0,0,0,1
1990-05-22,0.163858,0,0,1,1,0,1,1,0,1,1
1990-05-23,0.16633399999999998,0,1,0,1,1,1,1,0,1,1
1990-05-24,0.16633399999999998,1,1,0,1,1,0,1,0,1,0
1990-05-25,0.158413,0,0,0,0,0,0,0,1,0,0
1990-05-29,0.162373,0,0,1,1,0,1,0,0,1,1
1990-05-30,0.163858,1,1,0,1,1,1,1,0,1,1
1990-05-31,0.163363,0,1,0,1,1,0,0,1,0,0
1990-06-01,0.161383,0,1,0,0,0,0,0,1,0,0
1990-06-04,0.161383,0,0,1,0,0,0,0,0,1,0
1990-06-05,0.156433,1,0,0,0,0,0,0,1,0,0
1990-06-06,0.156433,0,0,1,0,0,0,0,0,0,0
1990-06-07,0.154453,0,0,0,0,0,0,0,1,0,1
1990-06-08,0.151482,0,0,0,0,0,0,0,0,0,1
1990-06-11,0.154453,0,0,1,1,0,1,0,0,1,1
1990-06-12,0.160393,0,0,1,1,1,1,1,0,0,1
1990-06-13,0.157423,0,1,0,1,1,0,1,1,0,1
1990-06-14,0.157423,0,1,1,1,1,0,1,0,1,0
1990-06-15,0.156433,0,0,0,1,1,0,0,0,1,0
1990-06-18,0.155443,0,0,0,1,1,0,0,1,0,0
1990-06-19,0.15692799999999998,0,0,1,1,1,1,1,0,1,1
1990-06-20,0.158413,1,1,0,1,1,1,1,0,1,1
1990-06-21,0.16583900000000001,1,1,1,1,1,1,1,0,1,0
1990-06-22,0.164354,1,1,0,0,1,0,1,1,1,0
1990-06-25,0.163363,1,1,1,0,1,0,1,1,0,0
1990-06-26,0.160888,1,1,0,0,0,0,1,1,0,0
1990-06-27,0.164354,1,1,1,1,1,1,1,0,1,1
1990-06-28,0.170294,1,1,1,1,1,1,1,0,1,1
1990-06-29,0.177225,1,1,1,1,1,1,1,0,1,0
1990-07-02,0.174254,1,1,0,0,1,0,1,1,0,0
1990-07-03,0.174254,1,1,1,0,1,0,1,1,0,0
1990-07-05,0.172274,1,1,0,0,0,0,1,1,0,0
1990-07-06,0.177225,1,1,1,1,1,1,1,0,1,1
1990-07-09,0.18465,1,1,1,1,1,0,1,1,1,1
1990-07-10,0.186135,1,1,0,1,1,0,1,1,1,0
1990-07-11,0.186135,1,1,0,1,1,0,1,0,1,0
1990-07-12,0.18762,1,1,1,1,1,0,1,0,1,0
1990-07-13,0.185145,1,1,0,0,0,0,1,1,0,0
1990-07-16,0.18069000000000002,1,1,0,0,0,0,0,1,0,0
1990-07-17,0.175244,1,1,0,0,0,0,0,1,0,0
1990-07-18,0.17673,1,0,1,0,0,1,0,0,1,0
1990-07-19,0.16534400000000002,0,0,0,0,0,0,0,1,0,1
1990-07-20,0.162373,0,0,1,0,0,0,0,1,0,1
1990-07-23,0.164354,0,0,1,0,0,1,0,0,0,1
1990-07-24,0.166829,0,0,1,0,0,1,0,0,0,1
1990-07-25,0.167324,0,0,0,1,0,1,0,0,1,1
1990-07-26,0.163858,0,0,0,0,0,0,0,1,0,0
1990-07-27,0.163858,0,0,1,0,0,0,0,0,1,0
1990-07-30,0.167819,0,0,1,1,1,1,0,0,1,1
1990-07-31,0.16633399999999998,0,1,0,1,1,0,0,0,1,1
1990-08-01,0.167819,0,0,1,1,1,1,1,0,0,1
1990-08-02,0.172274,1,0,1,1,1,1,1,0,1,0
1990-08-03,0.163363,1,1,0,0,1,0,0,1,0,0
1990-08-06,0.156433,0,0,1,0,0,0,0,1,0,1
1990-08-07,0.156433,0,0,1,0,0,0,0,0,0,1
1990-08-08,0.158908,0,0,1,0,0,1,0,0,0,1
1990-08-09,0.156433,0,0,0,0,0,0,0,1,0,0
1990-08-10,0.15346300000000002,0,0,0,0,0,0,0,1,0,0
1990-08-13,0.157918,0,0,1,1,0,1,0,0,1,1
1990-08-14,0.157423,0,0,0,1,0,0,0,1,0,1
1990-08-15,0.155443,0,0,0,0,0,0,0,1,0,1
1990-08-16,0.152473,0,0,0,0,0,0,0,1,0,0
1990-08-17,0.14455199999999999,0,0,0,0,0,0,0,0,1,1
1990-08-20,0.15895499999999999,0,0,1,0,0,1,0,0,1,1
1990-08-21,0.15679300000000002,0,0,0,0,0,0,0,1,0,1
1990-08-22,0.151927,0,0,0,0,0,1,0,1,0,1
1990-08-23,0.149223,0,0,1,0,0,1,0,0,0,0
1990-08-24,0.153549,0,0,1,1,1,1,0,0,1,1
1990-08-27,0.16328099999999998,0,0,1,1,1,1,1,0,0,1
1990-08-28,0.164903,0,1,0,1,1,1,1,0,1,1
1990-08-29,0.161118,0,1,0,1,1,0,1,1,0,0
1990-08-30,0.15679300000000002,0,0,0,0,1,0,1,1,1,0
1990-08-31,0.16003699999999998,0,0,1,1,1,1,1,0,1,1
1990-09-04,0.16003699999999998,0,0,0,1,1,0,1,0,0,1
1990-09-05,0.155711,1,1,0,0,1,0,0,1,1,0
1990-09-06,0.15463,0,0,1,0,0,0,0,1,1,0
1990-09-07,0.157333,1,0,1,0,0,1,1,1,1,1
1990-09-10,0.15463,1,1,0,0,0,0,1,1,0,0
1990-09-11,0.147061,0,0,0,0,0,0,0,1,0,1
1990-09-12,0.147061,0,0,1,0,0,0,0,0,0,1
1990-09-13,0.145979,0,0,0,0,0,0,0,0,1,1
1990-09-14,0.147061,0,0,1,1,0,1,0,0,1,1
1990-09-17,0.145979,0,0,0,0,0,0,0,1,0,1
1990-09-18,0.14435699999999999,0,0,0,0,0,0,0,1,0,0
1990-09-19,0.140573,0,0,0,0,0,1,0,0,0,0
1990-09-20,0.13678800000000002,0,0,0,0,0,1,0,1,0,1
1990-09-21,0.136247,0,0,1,0,0,1,0,0,0,1
1990-09-24,0.130841,0,0,0,0,0,1,0,1,0,1
1990-09-25,0.12975899999999999,0,0,1,1,0,1,0,0,1,1
1990-09-26,0.128678,0,0,0,0,0,1,0,1,0,1
1990-09-27,0.12219000000000001,0,0,0,0,0,1,0,1,0,0
1990-09-28,0.125434,0,0,1,1,1,1,0,0,1,1
1990-10-01,0.131922,0,0,1,1,1,1,1,0,1,1
1990-10-02,0.128137,0,1,0,1,1,0,1,1,0,1
1990-10-03,0.116783,0,0,0,0,1,1,0,1,0,1
1990-10-04,0.121109,0,0,1,1,1,1,0,0,1,1
1990-10-05,0.121109,0,0,0,1,1,0,1,0,1,1
1990-10-08,0.125975,0,0,1,1,1,1,1,0,1,1
1990-10-09,0.121109,0,0,0,0,1,0,1,1,1,0
1990-10-10,0.114621,0,0,0,0,0,0,0,1,0,0
1990-10-11,0.120027,0,0,1,1,1,1,1,0,1,1
1990-10-12,0.12219000000000001,0,0,0,1,1,1,1,0,1,1
1990-10-15,0.120027,0,1,0,1,1,0,1,1,0,0
1990-10-16,0.10813299999999999,0,0,0,0,0,0,0,1,0,1
1990-10-17,0.114621,0,0,1,1,1,1,1,0,1,1
1990-10-18,0.123271,0,0,1,1,1,1,1,0,1,1
1990-10-19,0.135707,1,1,1,1,1,1,1,0,1,0
1990-10-22,0.134625,1,1,0,1,1,0,1,1,0,0
1990-10-23,0.13408499999999998,1,1,1,1,1,0,1,1,0,0
1990-10-24,0.131922,1,1,0,1,1,0,1,1,1,0
1990-10-25,0.12975899999999999,1,1,0,0,1,0,1,1,0,0
1990-10-26,0.12975899999999999,1,1,1,0,1,0,1,0,0,0
1990-10-29,0.129219,1,1,0,0,1,0,1,1,1,0
1990-10-30,0.131381,1,1,1,0,0,1,1,0,1,0
1990-10-31,0.133003,1,1,0,0,0,1,1,1,0,1
1990-11-01,0.131922,1,1,0,0,0,0,1,1,0,0
1990-11-02,0.137329,0,1,1,1,0,1,1,0,0,0
1990-11-05,0.143817,1,1,1,1,1,1,1,0,1,0
1990-11-06,0.144898,1,1,0,1,1,1,1,1,1,0
1990-11-07,0.143817,1,1,0,0,1,0,1,1,0,0
1990-11-08,0.149223,1,1,1,1,1,1,1,0,1,1
1990-11-09,0.153549,1,1,0,1,1,1,1,0,1,1
1990-11-12,0.15679300000000002,1,1,0,1,1,0,1,1,1,1
1990-11-13,0.155711,1,1,0,0,1,0,1,1,0,0
1990-11-14,0.16003699999999998,1,1,1,1,1,0,1,0,1,0
1990-11-15,0.155711,1,1,0,0,0,0,1,1,0,0
1990-11-16,0.16756600000000002,1,1,1,0,0,0,0,1,0,0
1990-11-19,0.173529,1,1,1,1,0,1,1,0,1,1
1990-11-20,0.169355,1,1,0,0,0,0,0,1,0,0
1990-11-21,0.172337,1,1,1,0,0,1,0,0,1,0
1990-11-23,0.173529,1,1,0,0,0,1,0,1,0,1
1990-11-26,0.175318,1,1,1,1,0,1,1,0,0,1
1990-11-27,0.178896,1,1,1,1,1,1,1,1,1,0
1990-11-28,0.175318,1,1,0,0,0,0,0,1,0,0
1990-11-29,0.175318,1,1,1,0,0,0,0,0,0,0
1990-11-30,0.175318,0,0,0,0,0,0,0,0,1,1
1990-12-03,0.18187799999999998,1,1,1,1,1,1,1,0,1,1
1990-12-04,0.183667,1,1,0,1,1,1,1,0,0,0
1990-12-05,0.191419,1,1,1,1,1,0,1,0,1,0
1990-12-06,0.196786,1,1,0,1,1,0,1,1,1,0
1990-12-07,0.202749,1,1,1,1,1,0,1,0,1,0
1990-12-10,0.19917100000000001,1,1,0,0,1,0,1,1,0,0
1990-12-11,0.190823,1,1,0,0,0,0,0,1,0,0
1990-12-12,0.18903399999999998,1,1,1,0,0,0,0,1,0,0
1990-12-13,0.194401,1,0,1,0,0,1,0,0,1,1
1990-12-14,0.190226,1,1,0,0,0,0,0,1,0,0
1990-12-17,0.191419,1,0,1,0,0,1,0,0,0,0
1990-12-18,0.20155599999999999,1,1,1,1,1,1,1,0,1,1
1990-12-19,0.199767,1,1,0,1,1,0,1,1,0,0
1990-12-20,0.209905,0,1,1,1,1,0,1,0,0,1
1990-12-21,0.214675,1,1,0,1,1,0,1,0,1,0
1990-12-24,0.209905,1,1,0,0,1,0,1,1,1,0
1990-12-26,0.20871199999999998,1,1,1,0,1,0,0,1,1,0
1990-12-27,0.20751999999999998,1,1,0,0,0,0,0,1,1,0
1990-12-28,0.205134,1,1,0,0,0,0,0,1,0,0
1990-12-31,0.205134,1,1,1,0,0,1,0,0,1,0
1991-01-02,0.20751999999999998,1,1,1,0,0,1,0,1,1,0
1991-01-03,0.205134,1,1,0,0,0,0,0,1,0,1
1991-01-04,0.206327,1,1,1,0,0,1,0,0,1,0
1991-01-07,0.206327,1,1,0,0,0,0,0,1,0,1
1991-01-08,0.206327,0,1,0,0,0,1,0,0,0,0
1991-01-09,0.21586799999999998,0,1,1,1,1,1,1,0,1,0
1991-01-10,0.224813,1,1,0,1,1,0,1,0,1,0
1991-01-11,0.224217,1,1,0,1,1,0,1,1,0,0
1991-01-14,0.22063899999999997,1,1,0,1,1,0,1,1,0,0
1991-01-15,0.22302399999999997,1,1,1,1,1,0,1,0,1,0
1991-01-16,0.23733600000000002,1,1,1,1,1,0,1,0,1,1
1991-01-17,0.24449099999999999,1,1,0,0,1,0,1,1,1,0
1991-01-18,0.23972100000000002,1,1,0,0,1,0,1,1,0,0
1991-01-21,0.242106,1,1,1,0,0,0,1,0,1,0
1991-01-22,0.24449099999999999,1,1,0,0,0,0,1,0,1,0
1991-01-23,0.24687699999999999,1,1,0,1,1,0,1,0,0,0
1991-01-24,0.248666,1,1,0,1,1,0,1,0,0,0
1991-01-25,0.255225,1,1,1,1,1,0,1,0,1,1
1991-01-28,0.259996,1,1,0,1,1,0,1,1,1,1
1991-01-29,0.256418,1,1,0,0,0,0,1,1,0,0
1991-01-30,0.264766,1,1,1,1,1,0,1,0,0,1
1991-01-31,0.264766,1,1,0,1,1,0,1,1,0,0
1991-02-01,0.265959,1,1,1,0,0,0,1,1,1,1
1991-02-04,0.263574,1,1,0,0,0,0,0,1,0,0
1991-02-05,0.2755,1,1,1,1,0,0,1,0,0,1
1991-02-06,0.271326,1,1,0,0,0,0,0,1,0,0
1991-02-07,0.2755,1,1,1,1,0,0,1,0,1,0
1991-02-08,0.285638,1,1,1,1,1,0,1,0,1,0
1991-02-11,0.29279299999999997,1,1,0,1,1,0,1,0,1,0
1991-02-12,0.286234,1,1,0,0,1,0,0,1,0,0
1991-02-13,0.286234,1,1,1,0,0,0,0,1,0,0
1991-02-14,0.272519,1,1,0,0,0,0,0,1,0,0
1991-02-15,0.292084,1,0,1,0,0,1,0,0,0,0
1991-02-19,0.304122,1,0,1,1,0,1,0,0,1,1
1991-02-20,0.309191,1,1,0,1,1,1,1,0,0,1
1991-02-21,0.299053,1,1,0,0,0,0,0,1,1,0
1991-02-22,0.30285500000000004,1,1,1,0,0,1,0,0,0,0
1991-02-25,0.293984,1,1,0,0,0,0,0,1,0,0
1991-02-26,0.295252,0,0,1,0,0,1,0,0,0,0
1991-02-27,0.295252,0,0,0,0,0,0,0,0,1,1
1991-02-28,0.29018299999999997,0,0,0,0,0,0,0,1,0,0
1991-03-01,0.292717,0,0,1,0,0,1,0,0,1,1
1991-03-04,0.295885,1,0,1,1,0,1,0,0,0,1
1991-03-05,0.31996199999999997,1,1,1,1,1,1,1,0,1,1
1991-03-06,0.319328,1,1,0,1,1,0,1,1,0,0
1991-03-07,0.34087,1,1,1,1,1,0,1,0,1,0
1991-03-08,0.329465,1,1,0,1,1,0,1,1,0,0
1991-03-11,0.321862,1,1,1,0,1,0,0,1,1,0
1991-03-12,0.31869400000000003,1,1,1,0,1,0,0,1,0,0
1991-03-13,0.335801,1,1,1,1,1,1,1,0,1,1
1991-03-14,0.330733,1,1,0,1,1,0,1,1,1,1
1991-03-15,0.335801,1,1,1,1,1,1,1,0,1,0
1991-03-18,0.343404,1,1,1,1,1,1,1,0,1,1
1991-03-19,0.352274,1,1,1,1,1,0,1,1,0,0
1991-03-20,0.343404,1,1,0,0,1,0,0,1,1,0
1991-03-21,0.328198,1,1,0,0,0,0,0,1,0,0
1991-03-22,0.32059499999999996,0,0,1,0,0,0,0,1,0,0
1991-03-25,0.32693099999999997,0,0,1,0,0,1,0,0,1,1
1991-03-26,0.35480900000000004,1,0,1,1,1,1,1,0,1,1
1991-03-27,0.351007,1,1,0,1,1,0,1,1,0,1
1991-03-28,0.344671,1,1,0,1,1,0,0,1,1,0
1991-04-01,0.347206,1,1,1,1,1,1,0,0,0,0
1991-04-02,0.368748,1,1,1,1,1,1,1,0,1,1
1991-04-03,0.35480900000000004,1,1,0,0,1,0,0,1,0,0
1991-04-04,0.362412,1,1,1,1,1,1,1,0,1,0
1991-04-05,0.351641,1,1,0,0,0,0,0,1,1,0
1991-04-08,0.35480900000000004,1,1,1,0,0,1,0,0,1,0
1991-04-09,0.348473,1,1,0,0,0,0,0,1,0,0
1991-04-10,0.338969,1,0,0,0,0,0,0,1,0,0
1991-04-11,0.35987800000000003,0,0,1,1,0,1,1,0,1,1
1991-04-12,0.363679,1,1,0,1,1,1,1,0,1,1
1991-04-15,0.31552600000000003,0,0,0,0,0,0,0,1,0,1
1991-04-16,0.325664,0,0,1,0,0,1,0,0,1,1
1991-04-17,0.32059499999999996,0,0,0,0,0,0,0,1,0,1
1991-04-18,0.309191,0,0,0,0,0,0,0,1,0,0
1991-04-19,0.302221,0,0,1,0,0,0,0,1,0,1
1991-04-22,0.311725,0,0,1,1,0,1,0,0,1,1
1991-04-23,0.311725,0,0,0,1,0,0,0,0,1,1
1991-04-24,0.307923,0,0,0,0,0,0,0,1,1,0
1991-04-25,0.29651900000000003,0,0,0,0,0,0,0,1,0,0
1991-04-26,0.29715199999999997,0,0,1,1,0,1,0,0,0,0
1991-04-29,0.295252,0,0,0,0,0,0,0,1,1,1
1991-04-30,0.278778,0,0,0,0,0,0,0,1,0,1
1991-05-01,0.23949600000000001,0,0,0,0,0,1,0,1,0,1
1991-05-02,0.24836599999999998,0,0,1,1,0,1,0,0,1,1
1991-05-03,0.24836599999999998,0,0,0,1,1,1,0,0,1,1
1991-05-06,0.254702,0,0,1,1,1,1,0,0,0,1
1991-05-07,0.256603,0,0,0,1,1,1,0,0,1,1
1991-05-08,0.252168,0,0,0,1,1,0,0,1,0,0
1991-05-09,0.257236,0,0,1,1,1,1,1,0,1,1
1991-05-10,0.25977100000000003,0,0,0,1,1,1,1,0,1,1
1991-05-13,0.267374,0,1,1,1,1,1,1,0,1,1
1991-05-14,0.271175,0,1,0,1,1,1,1,0,1,1
1991-05-15,0.255969,1,0,0,0,1,0,1,1,1,0
1991-05-16,0.24836599999999998,1,0,1,0,0,0,0,1,0,0
1991-05-17,0.238229,0,0,0,0,0,0,0,1,0,1
1991-05-20,0.24155900000000002,0,0,0,0,0,1,0,1,0,1
1991-05-21,0.247018,0,0,1,0,0,1,0,0,1,1
1991-05-22,0.252477,0,0,0,1,0,1,1,0,1,1
1991-05-23,0.246335,0,0,0,0,0,0,0,1,0,1
1991-05-24,0.25043000000000004,0,0,1,1,0,1,1,0,0,1
1991-05-28,0.251112,0,0,0,1,0,1,1,0,0,1
1991-05-29,0.256571,0,0,1,1,1,1,1,0,1,1
1991-05-30,0.259983,0,0,0,1,1,1,1,0,1,1
1991-05-31,0.256571,0,1,0,1,1,0,1,0,1,1
1991-06-03,0.268853,0,0,1,1,1,1,1,0,1,0
1991-06-04,0.268171,1,1,0,1,1,0,1,1,1,0
1991-06-05,0.26203000000000004,1,1,0,0,1,0,1,1,0,0
1991-06-06,0.254524,1,1,0,0,0,0,1,1,0,0
1991-06-07,0.251794,0,0,1,0,0,0,1,1,1,0
1991-06-10,0.251112,1,0,1,0,0,0,1,1,0,0
1991-06-11,0.243606,0,0,0,0,0,0,0,1,0,1
1991-06-12,0.231323,0,0,0,0,0,0,0,0,0,1
1991-06-13,0.229958,0,0,1,0,0,0,0,1,0,1
1991-06-14,0.22449899999999998,0,0,0,0,0,1,0,1,0,1
1991-06-17,0.22927600000000004,0,0,1,1,0,1,0,0,0,1
1991-06-18,0.229958,0,0,0,1,0,1,1,0,1,1
1991-06-19,0.227911,0,0,0,1,0,0,1,1,0,0
1991-06-20,0.22927600000000004,0,0,1,1,0,1,1,0,1,1
1991-06-21,0.22927600000000004,0,0,0,1,1,0,1,0,1,1
1991-06-24,0.227911,0,0,0,1,1,0,1,0,0,0
1991-06-25,0.231323,0,0,1,1,1,1,1,0,1,1
1991-06-26,0.234735,0,1,0,1,1,1,1,0,1,0
1991-06-27,0.232006,1,0,0,1,1,0,1,1,1,0
1991-06-28,0.22654699999999997,0,0,0,0,1,0,1,1,0,0
1991-07-01,0.232006,1,0,1,1,1,1,1,0,1,1
1991-07-02,0.23064099999999998,0,0,0,1,1,0,1,1,0,0
1991-07-03,0.23541700000000002,1,0,1,1,1,1,1,0,1,1
1991-07-05,0.249065,1,1,1,1,1,1,1,0,1,0
1991-07-08,0.255206,1,1,0,1,1,1,1,1,1,0
1991-07-09,0.255888,1,1,0,1,1,1,1,1,1,0
1991-07-10,0.257936,1,1,1,1,1,1,1,0,0,0
1991-07-11,0.255206,1,1,0,0,1,0,1,1,0,0
1991-07-12,0.255206,1,1,1,0,1,0,1,0,1,0
1991-07-15,0.24838200000000002,1,1,0,0,0,0,1,1,1,0
1991-07-16,0.23882899999999999,1,0,0,0,0,0,0,1,0,0
1991-07-17,0.232006,1,0,1,0,0,0,0,1,0,0
1991-07-18,0.244971,1,0,1,1,0,1,1,0,1,1
1991-07-19,0.251112,1,1,0,1,0,1,1,0,0,1
1991-07-22,0.251112,1,1,0,1,1,0,1,0,0,1
1991-07-23,0.245653,0,1,0,1,1,0,0,1,0,0
1991-07-24,0.245653,0,0,1,1,1,0,0,0,0,0
1991-07-25,0.247018,0,0,1,1,1,1,1,0,1,1
1991-07-26,0.244971,0,1,0,1,1,0,0,1,0,0
1991-07-29,0.24838200000000002,0,0,1,1,1,1,1,0,1,1
1991-07-30,0.253841,0,1,1,1,1,1,1,0,1,1
1991-07-31,0.252477,1,1,0,0,1,0,1,1,1,0
1991-08-01,0.268171,1,1,1,1,1,1,1,0,1,0
1991-08-02,0.272948,1,1,0,1,1,1,1,1,1,0
1991-08-05,0.264759,1,1,0,0,1,0,1,1,0,0
1991-08-06,0.27021799999999996,1,1,1,1,1,1,1,0,1,0
1991-08-07,0.274995,1,1,0,1,1,1,1,0,1,1
1991-08-08,0.275677,1,1,0,0,1,1,1,1,1,0
1991-08-09,0.277042,1,1,1,1,1,1,1,0,1,0
1991-08-12,0.282501,1,1,1,1,1,1,1,0,1,1
1991-08-13,0.292054,1,1,1,1,1,0,1,0,1,0
1991-08-14,0.29956,1,1,0,1,1,0,1,0,1,0
1991-08-15,0.290689,1,1,0,0,0,0,1,1,0,0
1991-08-16,0.290689,1,1,1,0,0,0,1,0,0,0
1991-08-19,0.294244,0,0,0,0,0,0,0,1,0,0
1991-08-20,0.297157,1,1,1,0,0,1,0,0,0,1
1991-08-21,0.31318,1,1,1,1,0,1,1,0,1,1
1991-08-22,0.31609299999999996,1,1,0,1,1,1,1,0,0,1
1991-08-23,0.30881,1,1,0,0,0,0,0,1,0,0
1991-08-26,0.30881,1,1,1,0,0,0,0,0,0,0
1991-08-27,0.314637,1,1,1,1,1,1,1,0,0,1
1991-08-28,0.310267,0,1,0,0,1,0,0,1,0,1
1991-08-29,0.30881,0,1,1,0,0,0,0,1,1,0
1991-08-30,0.30881,1,1,1,0,0,0,0,0,0,0
1991-09-03,0.305897,1,0,0,0,0,0,0,1,1,0
1991-09-04,0.30007,1,0,0,0,0,0,0,1,0,1
1991-09-05,0.297157,0,0,1,0,0,0,0,0,0,1
1991-09-06,0.30007,0,0,1,1,0,1,0,0,0,1
1991-09-09,0.310267,0,0,1,1,1,1,1,0,1,1
1991-09-10,0.292059,0,1,0,0,0,0,0,1,0,0
1991-09-11,0.294244,0,0,1,0,0,1,0,0,1,0
1991-09-12,0.29497199999999996,0,0,0,1,0,1,0,0,1,1
1991-09-13,0.283319,0,0,0,0,0,0,0,1,0,1
1991-09-16,0.275307,0,0,1,0,0,0,0,0,0,1
1991-09-17,0.285504,0,0,1,1,0,1,0,0,1,1
1991-09-18,0.292059,0,0,0,1,1,1,1,0,1,1
1991-09-19,0.28987399999999997,0,1,0,1,1,0,0,1,0,1
1991-09-20,0.29497199999999996,0,0,1,1,1,1,1,0,1,1
1991-09-23,0.28841700000000003,0,0,0,1,1,0,0,1,0,0
1991-09-24,0.29278699999999996,0,0,1,1,1,1,1,0,1,0
1991-09-25,0.294244,0,1,0,1,1,1,1,0,0,1
1991-09-26,0.29133000000000003,0,1,0,1,1,0,1,1,0,0
1991-09-27,0.285504,0,0,0,0,1,0,0,1,1,0
1991-09-30,0.28841700000000003,0,0,1,0,0,1,0,0,1,0
1991-10-01,0.2957,1,0,1,1,1,1,1,0,0,1
1991-10-02,0.28987399999999997,1,1,0,0,0,0,0,1,0,0
1991-10-03,0.27821999999999997,0,0,0,0,0,0,0,1,0,1
1991-10-04,0.281134,0,0,1,0,0,1,0,0,0,1
1991-10-07,0.280405,0,0,0,0,0,0,0,1,1,1
1991-10-08,0.281134,0,0,1,1,0,1,0,0,1,1
1991-10-09,0.279677,0,0,0,0,0,0,0,1,0,1
1991-10-10,0.27821999999999997,0,0,0,0,0,0,0,1,0,0
1991-10-11,0.28259,0,0,1,1,0,1,1,0,1,1
1991-10-14,0.29060199999999997,0,1,1,1,1,1,1,0,1,1
1991-10-15,0.305897,1,1,1,1,1,1,1,0,1,0
1991-10-16,0.31172300000000003,1,1,0,1,1,1,1,1,1,0
1991-10-17,0.305168,1,1,0,1,1,0,1,1,1,0
1991-10-18,0.320463,1,1,1,1,1,1,1,0,1,1
1991-10-21,0.31900700000000004,1,1,0,1,1,0,1,1,0,0
1991-10-22,0.31755,1,1,0,0,1,0,1,1,0,0
1991-10-23,0.30953800000000004,1,1,0,0,1,0,1,1,0,0
1991-10-24,0.303712,1,0,1,0,0,0,0,1,0,0
1991-10-25,0.298614,1,0,1,0,0,0,0,1,0,0
1991-10-28,0.30007,1,0,1,0,0,1,0,1,0,0
1991-10-29,0.301527,1,0,0,0,0,1,0,1,0,1
1991-10-30,0.28987399999999997,0,0,0,0,0,0,0,1,0,0
1991-10-31,0.30007,0,0,1,1,0,1,0,0,1,1
1991-11-01,0.297157,0,0,0,0,0,0,0,1,0,1
1991-11-04,0.28987399999999997,0,0,0,0,0,0,0,1,0,0
1991-11-05,0.284047,0,0,1,0,0,0,0,1,0,1
1991-11-06,0.279677,0,0,1,0,0,0,0,0,0,1
1991-11-07,0.28987399999999997,0,0,1,1,1,1,0,0,1,1
1991-11-08,0.310267,0,1,1,1,1,1,1,0,1,1
1991-11-11,0.31318,1,1,0,1,1,1,1,1,1,0
1991-11-12,0.31755,1,1,1,1,1,1,1,0,1,0
1991-11-13,0.315365,1,1,0,1,1,0,1,1,0,0
1991-11-14,0.31900700000000004,1,1,1,1,1,1,1,0,0,0
1991-11-15,0.29133000000000003,1,1,0,0,0,0,0,1,0,0
1991-11-18,0.325592,0,0,1,0,0,1,0,0,1,0
1991-11-19,0.320126,1,0,0,0,0,0,0,1,0,0
1991-11-20,0.31544099999999997,1,0,1,0,0,0,0,1,1,0
1991-11-21,0.318564,1,0,1,0,0,1,0,1,0,0
1991-11-22,0.320126,0,0,0,0,0,1,0,0,0,1
1991-11-25,0.320126,0,0,0,0,0,0,0,0,0,1
1991-11-26,0.32168800000000003,0,0,1,1,0,1,0,0,0,0
1991-11-27,0.318564,0,0,0,0,0,0,0,1,1,0
1991-11-29,0.31700300000000003,0,0,1,1,0,0,0,1,0,0
1991-12-02,0.32324899999999995,0,0,1,1,1,1,1,0,1,1
1991-12-03,0.31544099999999997,1,1,0,0,1,0,0,1,0,0
1991-12-04,0.31544099999999997,0,0,1,0,0,0,0,1,1,1
1991-12-05,0.312318,0,0,0,0,0,0,0,0,1,1
1991-12-06,0.30451,0,0,0,0,0,0,0,1,0,1
1991-12-09,0.306852,0,0,1,0,0,1,0,0,0,1
